,tweet_id,date,time,user_name,tweet,loaction
4069,1274540548754456579,2020-06-21,03:12:01,NavviSharma,"RT @ShefVaidya: Interesting, all regional satraps from @Mayawati to Stalin to @ysjagan to @MamataOfficial to @Naveen_Odisha are sounding se…",India
4070,1274540521768148992,2020-06-21,03:11:54,Doc_Smily,"RT @ShefVaidya: Interesting, all regional satraps from @Mayawati to Stalin to @ysjagan to @MamataOfficial to @Naveen_Odisha are sounding se…","Gondal, India"
4071,1274540489585225728,2020-06-21,03:11:47,yadavdk85,"RT @ShefVaidya: Interesting, all regional satraps from @Mayawati to Stalin to @ysjagan to @MamataOfficial to @Naveen_Odisha are sounding se…","Bhadrak, India"
4072,1274540444106489859,2020-06-21,03:11:36,radshy64,"RT @ShefVaidya: Interesting, all regional satraps from @Mayawati to Stalin to @ysjagan to @MamataOfficial to @Naveen_Odisha are sounding se…","Thane, India"
4073,1274540418646945793,2020-06-21,03:11:30,malapati,"RT @ShefVaidya: Interesting, all regional satraps from @Mayawati to Stalin to @ysjagan to @MamataOfficial to @Naveen_Odisha are sounding se…",India
4074,1274540410610659328,2020-06-21,03:11:28,rrptweets,"RT @ShefVaidya: Interesting, all regional satraps from @Mayawati to Stalin to @ysjagan to @MamataOfficial to @Naveen_Odisha are sounding se…","Nashik, India"
4075,1274540334563778560,2020-06-21,03:11:10,anand_choubey,@narendramodi @iSinghApurva Sonam Wangchuk's @Wangchuk66 Candid Interview on #BoycottChineseProduct and… https://t.co/VWIBemuJHh,"New Delhi, India"
4076,1274540316335333376,2020-06-21,03:11:05,MalviyaHemendra,"RT @Supriya23bh: US President Mr Donald Trump on #IndiaChinaFaceOff : 

It’s a very tough situation. 

We are talking to India. 

We are ta…","Udaipur, India"
4077,1274540063334916097,2020-06-21,03:10:05,venkat1962,"RT @PoMoGandhi: That ""Aksai Chin belongs to India"" is a complete fabrication. Please look at the history of region from 1850s, how Dogra ki…",Global Indian
4078,1274539947488239616,2020-06-21,03:09:37,BahulyaRishi,RT @CNNnews18: #IndiaChinaFaceOff | China has a history of trespassing and using names of places which exist on both sides of the LAC and t…,"Patiala, India"
4079,1274539927946977280,2020-06-21,03:09:33,madeInBharat93,"Today just switched on the TV at 7:30am #StarUtsav was running the show for #धर्म_परिवर्तन into #christianity .
Is… https://t.co/51w7Jveugu",India
4080,1274539919352848384,2020-06-21,03:09:31,Sandesh0305,"RT @vibhor_anand: Big and Confirmed: 

The total number of Casualties suffered by the PLA in #IndiaChinaFaceOff is 160+, More bodies are be…","Bangalore, India"
4081,1274539627139854337,2020-06-21,03:08:21,SugataChatto,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Kolkata, India"
4082,1274539541550862337,2020-06-21,03:08:01,nileshpotbhare,RT @AshishSinghLIVE: US President @realDonaldTrump on #IndiaChinaFaceOff 'it's a very tough situation. We're talking to India. We're talkin…,India
4083,1274539504829792258,2020-06-21,03:07:52,bsindia,"Opinion | Beijing was likely emboldened by this silence until this week, both on the part of the media and the gove… https://t.co/8ap8rqn5Ei",India
4084,1274539379956936704,2020-06-21,03:07:22,TheWeekLive,"""Western troops participating in wargames and exercises have expressed a grudging admiration for their Indian count… https://t.co/QfDuFN6WWj",India
4085,1274539242329268224,2020-06-21,03:06:49,koulrohit2016,RT @IndiaToday: #IndiaChinaFaceOff | Defence expert Col Vinayak Bhat (R) gives us his assessment of the revelation through satellite images…,India
4086,1274539152898322433,2020-06-21,03:06:28,shreikanth,"RT @desertfox61I: #IndiaChinaFaceOff 
#LADAKHSTANDOFF 

Have tried to explain in simple terms in conversation with @bgopu1973 for @indoiana…","Chennai, India"
4087,1274538893631614976,2020-06-21,03:05:26,Naveenku555,"RT @drapr007: Players are moving towards play ground.

Trust our armed forces.
Trust Modi.

#IndiaChinaFaceOff https://t.co/31Tlk9ghu1",India
4088,1274538755135664129,2020-06-21,03:04:53,rahulksingh87,"RT @CNNnews18: Ten kids from UP set out to the China border to avenge the death of Indian soldiers. 

Here's what happened next. 

#IndiaCh…","Indore, India"
4089,1274538726513762304,2020-06-21,03:04:46,bittu_bhai1010,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff",India
4090,1274538632469045248,2020-06-21,03:04:24,ragpolisetty,"@AskAnshul @RahulGandhi @INCIndia 
Are u proud of ur team ?
Shame on u to have these types of people in india… https://t.co/63bSYUvS6F",india
4091,1274538600378630144,2020-06-21,03:04:16,cyrushavo,"RT @bkum2000: Salute the brave #Sappers for a phenomenal achievement in time of grave crisis.
Construction of #ShyokRiverBridge in Galwan V…","Mumbai, India"
4092,1274538585673220097,2020-06-21,03:04:13,PawanPa36573879,"RT @Supriya23bh: US President Mr Donald Trump on #IndiaChinaFaceOff : 

It’s a very tough situation. 

We are talking to India. 

We are ta…","Madhya Pradesh, India"
4093,1274538497165209602,2020-06-21,03:03:52,tnpalli,"RT @drapr007: Players are moving towards play ground.

Trust our armed forces.
Trust Modi.

#IndiaChinaFaceOff https://t.co/31Tlk9ghu1","Hyderabad, India"
4094,1274538408535179265,2020-06-21,03:03:31,manmohan16,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,"Delhi, India"
4095,1274538364192976897,2020-06-21,03:03:20,VanshPatel2427,"RT @tv9gujarati: Centre changes Rules of Engagement (RoE) across LAC, soldiers can now use firearms under 'extraordinary situations'

#Indi…","Kadi, India"
4096,1274538333411184642,2020-06-21,03:03:13,tnpalli,"RT @drapr007: It is neither 1962 nor Nehru is the Prime Minister of the country. Your balloon will start bursting from Ladakh.

#IndiaChina…","Hyderabad, India"
4097,1274538306122813440,2020-06-21,03:03:06,ZeeNewsEnglish,"They have come to blows, got a big problem: US President Trump on India-China border tensions… https://t.co/NUAUr1XHh8",India
4098,1274538292877250560,2020-06-21,03:03:03,vikram_rao,Programme that gives much better details than govt! Clears air! #IndiaChinaFaceOff https://t.co/Vac1yfeh4R,"Bengaluru, India"
4099,1274538287596802049,2020-06-21,03:03:02,AntonyRajkumarM,"RT @Supriya23bh: US President Mr Donald Trump on #IndiaChinaFaceOff : 

It’s a very tough situation. 

We are talking to India. 

We are ta…","Chennai, India"
4100,1274537795340496896,2020-06-21,03:01:04,AmlenduC,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,India
4101,1274537755306070016,2020-06-21,03:00:55,RaulParody,"RT @drapr007: It is neither 1962 nor Nehru is the Prime Minister of the country. Your balloon will start bursting from Ladakh.

#IndiaChina…",India
4102,1274537680706007040,2020-06-21,03:00:37,SudhirPuthran,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Bengaluru South, India"
4103,1274537602574618625,2020-06-21,03:00:18,RaulParody,"RT @drapr007: Players are moving towards play ground.

Trust our armed forces.
Trust Modi.

#IndiaChinaFaceOff https://t.co/31Tlk9ghu1",India
4104,1274537573080117250,2020-06-21,03:00:11,spsingh6767,"RT @ashwinnagar: Guys this is 
India v/s. China 
and NOT
BJP v/s. China
So those who favours China in this battle are traitors. Expose then…","New Delhi, India"
4105,1274537286160408576,2020-06-21,02:59:03,Bunnyakshit,"FYI, twitter is blocked in #China since 2009. So, what he said is clearly to persuade Indians. He interpreted the m… https://t.co/ooq15uyhM6","Dehradun, India"
4106,1274537276719022082,2020-06-21,02:59:01,DosalaMosaa,"while providing way more system Grant's than needed.

#IndiaChinaFaceOff #SolarEclipse2020","New Delhi, India"
4107,1274537112839139328,2020-06-21,02:58:22,gokulchan,RT @VarkeyAk: What would have been happened now if Manmohan Singh heard @cpimspeak words and allowed Chinese company to build Vizhinjam por…,"Trivandrum, India"
4108,1274536905212702723,2020-06-21,02:57:32,KumarAn84516776,"RT @SriSubodhKmr: Mother of Sep Ganesh kunjam received the Tricolour 🙏🇮🇳 

Sep Ganesh Kunjam mortal remains were cremated with full militar…",India
4109,1274536654699560960,2020-06-21,02:56:32,Jhalloram,"RT @tv9gujarati: Centre changes Rules of Engagement (RoE) across LAC, soldiers can now use firearms under 'extraordinary situations'

#Indi…",India
4110,1274536523812069376,2020-06-21,02:56:01,girish_bapat,"RT @MarkKumar3: @amey_fadte @detresfa_ @ajaishukla Ajai Shukla is a Congress lackey!
India has tons &amp; tons of deployment...this is just acr…",India
4111,1274536468959031296,2020-06-21,02:55:48,Harshitgill4,"RT @GolayPs: Everybody also had great faith in our forces to vanquish any evil design.

@AmitShah @rajnathsingh 
#pmoindia #CMOSikkim #Indi…",India
4112,1274536397437693955,2020-06-21,02:55:31,SdDhandar,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,"Surat, India"
4113,1274536280924188673,2020-06-21,02:55:03,Maj_GautamVijay,"This is not at all a good air strip. 

Thousands of km of national highway built, why these airstrips can't have bl… https://t.co/Fa0tUYZPgb","Pune, India"
4114,1274535864996188160,2020-06-21,02:53:24,RamchandaniGP,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,आर्यावर्त . भारत . India . 
4115,1274535787971764224,2020-06-21,02:53:06,tv9gujarati,"Centre changes Rules of Engagement (RoE) across LAC, soldiers can now use firearms under 'extraordinary situations'… https://t.co/iQ7fNaXfh0","Gujarat, India"
4116,1274535607658639360,2020-06-21,02:52:23,sachinkoshy,The India-China face off at the border &amp; a military escalation is the last thing I'm sure both the country's wanted… https://t.co/QxWT5h7HCV,"Chennai, India"
4117,1274535482492284930,2020-06-21,02:51:53,gauravsingh117,"@PIB_India @ITBP_official Please ask them to practice self defense, it will help them in next #IndiaChinaFaceOff","Bihar, India"
4118,1274535412116029440,2020-06-21,02:51:36,praveen7231,"The Real patriotism beyond politics @TelanganaCMO 👍. 

#IndiaWithArmyAndPmModi 
#IndiaChinaFaceOff… https://t.co/J10TSEDUUy","Cochin, India"
4119,1274535215499669504,2020-06-21,02:50:49,bgopu1973,RT @RomeshNadir: @indoianalytics @desertfox61I @bgopu1973 @captrizvi @drmonika_langeh @ramitmkaul @neerangautam @Sreeni2000 @TheSatishDua @…,"Mumbai, India"
4120,1274535153575002117,2020-06-21,02:50:34,tnpalli,"RT @TibetPeople: Unless #Tibet issue is solve they'll be no Peace between these two giant neighborhoods #India/#China, as well #Asia as who…","Hyderabad, India"
4121,1274535100022165505,2020-06-21,02:50:22,RaulParody,"RT @TibetPeople: Unless #Tibet issue is solve they'll be no Peace between these two giant neighborhoods #India/#China, as well #Asia as who…",India
4122,1274534765677273088,2020-06-21,02:49:02,IYarrrr,RT @imrantelegraph: How a nation and it's soldiers have been mocked by a riddle of speech that claimed ALL's WELL. @ttindia #GalwanValley #…,India
4123,1274534704016838656,2020-06-21,02:48:47,TrishaBaruah2,"RT @drapr007: #GalwanKeBalwan

#Retweet if you understand this cartoon.
#JaiHindKiSena @adgpi 

#IndiaChinaFaceOff https://t.co/dm65pXUhfk","Assam, India"
4124,1274534693916905472,2020-06-21,02:48:45,SandeepSBabu1,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,"Cochin, India"
4125,1274534666716934144,2020-06-21,02:48:38,Brahamvakya,"RT @drapr007: #GalwanKeBalwan

#Retweet if you understand this cartoon.
#JaiHindKiSena @adgpi 

#IndiaChinaFaceOff https://t.co/dm65pXUhfk",India/UK/Bharat Rakshak
4126,1274534463477673985,2020-06-21,02:47:50,ujj20awal_1989,"RT @sportstarweb: 🗣️ ""Many people point out that celebrities endorse many Chinese products; I can assure you, I won’t be among them,” said…","New Delhi, India"
4127,1274534333047402497,2020-06-21,02:47:19,chakravartydada,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff",India
4128,1274534322763034626,2020-06-21,02:47:16,vikasthakur01,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Solan, India"
4129,1274534147185242113,2020-06-21,02:46:35,Gowtham0607197,"RT @IndiaToday: #Exclusive | The country that's going to benefit the most from any clash between China and India is the US: @mahbubani_k, F…","Chennai, India"
4130,1274533938497634309,2020-06-21,02:45:45,FakeAvatar67,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff",India
4131,1274533843442126849,2020-06-21,02:45:22,DharmaYuddha,"RT @drapr007: #GalwanKeBalwan

#Retweet if you understand this cartoon.
#JaiHindKiSena @adgpi 

#IndiaChinaFaceOff https://t.co/dm65pXUhfk",India
4132,1274533819014475776,2020-06-21,02:45:16,AlgoBoffin,"RT @bsindia: With the #IndiaChinaFaceOff in #GalwanValley of Ladakh disrupts trade relationship between the two sides, the country’s IT ser…","Delhi, India"
4133,1274533658062475264,2020-06-21,02:44:38,yadav_pp,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Vapi,Gujrat(India)"
4134,1274533518358360065,2020-06-21,02:44:05,Himanshu_66733,"RT @4kaushalabhinav: @DalaiLama not a Single word from Dalai Lama on #IndiaChinaFaceOff is not Good . People supported his Stay in india ,h…","Himachal Pradesh, India"
4135,1274533428994555905,2020-06-21,02:43:43,anand_choubey,"Sonam Wangchuk's @Wangchuk66 Candid Interview on #BoycottChineseProduct and #IndiaChinaFaceOff 
📺… https://t.co/NicICDdsUa","New Delhi, India"
4136,1274533349407637505,2020-06-21,02:43:24,VarunShenoy17,The situation at the LAC has changed post #IndiaChinaFaceOff More face offs expected. https://t.co/XfBWTCxd2q,"Mangalore, India"
4137,1274533335008555008,2020-06-21,02:43:21,harsh080919951,"Loss of territory ? No
Loss of objectivity in statements?? YESS!
Probably MODERN DAY politicians are following the… https://t.co/kBRyPxs3lw","Varanasi, India"
4138,1274532866362273792,2020-06-21,02:41:29,prAdrangi,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Bengaluru, India"
4139,1274532634811482116,2020-06-21,02:40:34,INDIANISATION,RT @defencealerts: #IAF Chief RKS Bhadauria On Any Upcoming Contingency on #LAC : #Ladakh #GalwanValleyFaceOff #IndiaChinaFaceOff https://t…,India
4140,1274532539906940928,2020-06-21,02:40:11,priyankalegal,"RT @ajitanjum: People familiar with the details told ET that while all the attention has been on Galwan Valley,the Chinese have quietly bui…","Mumbai, India"
4141,1274532451679965187,2020-06-21,02:39:50,HimanshuSSRewa,"RT @sportstarweb: 🗣️ ""Many people point out that celebrities endorse many Chinese products; I can assure you, I won’t be among them,” said…","Rewa, India"
4142,1274532349225709568,2020-06-21,02:39:26,tnpalli,RT @drapr007: Officers being commissioned into the Indian Air Force today have not been given the customary 21 days leave but have been tol…,"Hyderabad, India"
4143,1274532049802551297,2020-06-21,02:38:14,_Pragyu,"RT @ShreyaAayushi: You want war? 
Could you get out of your room and defend the country in the border? 
Naah, you ain't capable. You're jus…","Patna, India"
4144,1274531486775926785,2020-06-21,02:36:00,ganesh_inc,"RT @sravandasoju: Deeply Saddened to know that Indian Army Col B Santhosh  Babu from Suryapet district, #Telangana &amp; 2 other Soldiers from…",India
4145,1274531463090679808,2020-06-21,02:35:55,gmk_86,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,"Navi Mumbai, India"
4146,1274531429519486976,2020-06-21,02:35:47,ganesh_inc,"RT @UttamTPCC: I offer my deepest condolences to my fellow NDA alumni. Colonel Santosh, I salute you for the ultimate sacrifice you made fo…",India
4147,1274531222195261440,2020-06-21,02:34:57,AgraAipc,RT @shen_shiwei: “No outsider was inside #Indian territory in #Ladakh.” said Prime Minister Narendra Modi @PMOIndia on an all- party meet c…,"Agra, India"
4148,1274531158735425538,2020-06-21,02:34:42,rohitmarathe,RT @IndiaToday: Hon’ble PM and other Ministers gave very convincing answers at the APM. Nation is and should be united on this subject. Uni…,"Mumbai, India"
4149,1274531144307007488,2020-06-21,02:34:39,madhumadhusuda2,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,"Bellary, India"
4150,1274531024920367104,2020-06-21,02:34:10,hasit108,"Is PM @narendramodi facing the toughest challenge of his political career yet?
#BringBackAksaiChin
#BharatVsChina… https://t.co/ycAUnQMmmR",Vapi India
4151,1274531016355377152,2020-06-21,02:34:08,NareshShenoy1,"RT @drapr007: Players are moving towards play ground.

Trust our armed forces.
Trust Modi.

#IndiaChinaFaceOff https://t.co/31Tlk9ghu1","Uttar Pradesh, India"
4152,1274530866069295109,2020-06-21,02:33:32,bsindia,"With the #IndiaChinaFaceOff in #GalwanValley of Ladakh disrupts trade relationship between the two sides, the count… https://t.co/7HNjcmmljP",India
4153,1274530185899945984,2020-06-21,02:30:50,nskakhtar,RT @shen_shiwei: “No outsider was inside #Indian territory in #Ladakh.” said Prime Minister Narendra Modi @PMOIndia on an all- party meet c…,"New Delhi, India"
4154,1274529985131245568,2020-06-21,02:30:02,IYRKRao,If you align with super power you can take on #China not withstanding #Pakistan . Peace with Pakistan can be a prio… https://t.co/zTqO6UaXjn,"Andhra Pradesh, India"
4155,1274529975652110339,2020-06-21,02:30:00,_Indiaupdates,IAF chief R.K.S Bhadauria said that India is not at war with China but the forces are well prepared and suitably de… https://t.co/NdR5oMRQNY,"New Delhi, India"
4156,1274529579563016194,2020-06-21,02:28:26,BharathRF,@ShashiTharoor This is the exact reson why we don’t trust @INCIndia when come to national interest. You are liking… https://t.co/zYPcUUxk1f,"Bengaluru, India"
4157,1274529347483783169,2020-06-21,02:27:30,gauravpratapraj,"RT @CNNnews18: #IndiaChinaFaceOff | China has shown that they are full of deceit, we had an agreement at the level of Lt General and then t…","Haryana, India"
4158,1274529217728962560,2020-06-21,02:26:59,tnpalli,"RT @MarkKumar3: @amey_fadte @detresfa_ @ajaishukla Ajai Shukla is a Congress lackey!
India has tons &amp; tons of deployment...this is just acr…","Hyderabad, India"
4159,1274529114477621248,2020-06-21,02:26:35,drvipulbothara,RT @IndiaToday: Hon’ble PM and other Ministers gave very convincing answers at the APM. Nation is and should be united on this subject. Uni…,"Dhule + Mumbai, India"
4160,1274529021204721664,2020-06-21,02:26:12,IndiaToday,Hon’ble PM and other Ministers gave very convincing answers at the APM. Nation is and should be united on this subj… https://t.co/eMCzDOqE5m,India
4161,1274528931933126658,2020-06-21,02:25:51,aishk72,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff",India
4162,1274528630333464576,2020-06-21,02:24:39,ssinhasoe,"RT @ShrinjanGohain: @HuXijin_GT LIE! The truth: Chinese encroachment was just about 15 millimetres inside India across the LAC, which is wh…",India
4163,1274528494978908163,2020-06-21,02:24:07,krishnayamgar,"RT @CNNnews18: Ten kids from UP set out to the China border to avenge the death of Indian soldiers. 

Here's what happened next. 

#IndiaCh…","Indore, Madhya pradesh, India"
4164,1274528211502690305,2020-06-21,02:22:59,mdrafikb,"RT @JIHMarkaz: JIH Condemns unprovoked Chinese attack on our soldiers at Galwan Valley, Ladakh

#IndiaChinaFaceOff https://t.co/tbcovA4Sd7",India
4165,1274527458235039744,2020-06-21,02:20:00,Nationalistttt,"RT @TibetPeople: Unless #Tibet issue is solve they'll be no Peace between these two giant neighborhoods #India/#China, as well #Asia as who…","Meghalaya, India"
4166,1274526078476775425,2020-06-21,02:14:31,danishm03183702,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,"New Delhi, India"
4167,1274525956686794753,2020-06-21,02:14:02,mohitgujjar24,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Bengaluru, India"
4168,1274525766953299969,2020-06-21,02:13:17,bgopu1973,"RT @desertfox61I: #IndiaChinaFaceOff 
#LADAKHSTANDOFF 

Have tried to explain in simple terms in conversation with @bgopu1973 for @indoiana…","Mumbai, India"
4169,1274525578616430592,2020-06-21,02:12:32,neerangautam,RT @RomeshNadir: @indoianalytics @desertfox61I @bgopu1973 @captrizvi @drmonika_langeh @ramitmkaul @neerangautam @Sreeni2000 @TheSatishDua @…,"Ghaziabad, India"
4170,1274525247161503745,2020-06-21,02:11:13,ABHI15021996,"RT @bsindia: Opinion | Modi, like his predecessors, tried to break out of India-Pak-China triangulation and failed. Whatever he decides to…","Ara, India"
4171,1274525017502433282,2020-06-21,02:10:18,ashishaggarwalh,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Hisar, India"
4172,1274524941279539201,2020-06-21,02:10:00,bsindia,"Opinion | Modi, like his predecessors, tried to break out of India-Pak-China triangulation and failed. Whatever he… https://t.co/bJzeeyp6za",India
4173,1274524859322626048,2020-06-21,02:09:40,iamVivekCShukla,"RT @DefExport: #indiachinastandoff
""India is by far the more experienced and battle-hardened side, having fought a series of limited and lo…","New Delhi, India"
4174,1274524690447388672,2020-06-21,02:09:00,DefExport,"#indiachinastandoff
""India is by far the more experienced and battle-hardened side, having fought a series of limit… https://t.co/vg8F3PMghF","New Delhi, India"
4175,1274524674328719362,2020-06-21,02:08:56,HappaNarinder,"RT @iRohitChoudhary: Madam @BhavikaKapoor5 FYI

Troops from 6 different units among 20 matyred in Ladakh

16 Bihar Regiment: 12 martyrs
3 P…","Jammu,J&K (India)"
4176,1274524656876220416,2020-06-21,02:08:52,inner_voice23,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff",India
4177,1274524409236123648,2020-06-21,02:07:53,goldy_thomson,"No Word’s Tears only😢🇮🇳🇮🇳

#WeStandWithINDIANArmy 
#NationWithArmyAndModi 
#IndiaChinaFaceOff… https://t.co/GYs2NEvpUq","Delhi, India"
4178,1274524347655286784,2020-06-21,02:07:38,HappaNarinder,"RT @IndiaToday: #Exclusive | If Chinese troops didn’t enter India, why were Indian soldiers killed: Former Home Minister @PChidambaram_IN a…","Jammu,J&K (India)"
4179,1274524259415543808,2020-06-21,02:07:17,kiranmartis9,RT @imrantelegraph: How a nation and it's soldiers have been mocked by a riddle of speech that claimed ALL's WELL. @ttindia #GalwanValley #…,"Mumbai, India"
4180,1274524070202101764,2020-06-21,02:06:32,urbanrural1,"RT @ravi_pdkt: Heart breaking photograph..
#IndianArmy #IndiaChinaFaceOff #IndiaStandswithArmy #JaiHind","New Delhi, India"
4181,1274523870494523392,2020-06-21,02:05:44,alokbeh14737557,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Bengaluru, India"
4182,1274523665372045313,2020-06-21,02:04:55,Hindustani__,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","Nagpur, India"
4183,1274523539354218496,2020-06-21,02:04:25,AGudmewad,"RT @vibhor_anand: Big and Confirmed: 

The total number of Casualties suffered by the PLA in #IndiaChinaFaceOff is 160+, More bodies are be…","Mukhed, India"
4184,1274522930215440384,2020-06-21,02:02:00,rajkshroff,RT @bsindia: Opinion | It's all good to be tactical - keep China out of strategic markets; hit back in the same coin if it looks to keep In…,India
4185,1274522709771218944,2020-06-21,02:01:08,amancool5,Trump on #IndiaChinaFaceOff https://t.co/f5mhWF7vrR,"Chennai, India"
4186,1274522427536609282,2020-06-21,02:00:00,bsindia,Opinion | It's all good to be tactical - keep China out of strategic markets; hit back in the same coin if it looks… https://t.co/BIZbl5r1tF,India
4187,1274522411568820224,2020-06-21,01:59:57,vipin122821,"#GalwanValleyFaceOff #Galwan
#IndiaChinaFaceOff #IndianArmy

Pic 1 : Deployment of troops as per @PMOIndia 

Pic 2… https://t.co/YEWqQ41C6o","Lucknow, India"
4188,1274522088137613318,2020-06-21,01:58:39,naveenbebra,"RT @pankajmb4u: As Modi declared no intrusion and no post capture from Chinese, can we expect a new movie from Akshay Kumar on #IndiaChinaF…",India
4189,1274522035973054466,2020-06-21,01:58:27,Nation1st_Manoj,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff",India
4190,1274521926321319937,2020-06-21,01:58:01,Shahfaiz_007,RT @shen_shiwei: “No outsider was inside #Indian territory in #Ladakh.” said Prime Minister Narendra Modi @PMOIndia on an all- party meet c…,"Allahabad, India"
4191,1274521791659032576,2020-06-21,01:57:29,Sahin_Biswas9,"RT @Sahin_Biswas9: Confused 🙄
#ChowkidarGaddarNikla 
#IndiaChinaFaceOff Why? https://t.co/QHbbBDywCA",कोलकाता✌ Kolkata | India 
4192,1274521651674181633,2020-06-21,01:56:55,MuraliMohanRat1,RT @satishacharya: The Weapon! #IndiaChinaFaceOff #BoycottChineseGoods https://t.co/9cjeUGniuv,"Nanded, India"
4193,1274521425240440832,2020-06-21,01:56:01,ImranGhaziIND,"RT @PramodChturvedi: #Hyderabad: #PMO India, S Jaishankar contradicting each other's statements over #GalwanValleyFaceOff, says #Owaisi @BJ…",India
4194,1274521374724243457,2020-06-21,01:55:49,Sahin_Biswas9,"Confused 🙄
#ChowkidarGaddarNikla 
#IndiaChinaFaceOff Why? https://t.co/QHbbBDywCA",कोलकाता✌ Kolkata | India 
4195,1274521249406836736,2020-06-21,01:55:19,SrinivasaAyyapp,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff",India
4196,1274520960612225024,2020-06-21,01:54:11,ChadhaShaun,"RT @bsindia: The United states is talking to both India and China to help them resolve their ongoing border tensions, President Donald Trum…",India
4197,1274520520961081344,2020-06-21,01:52:26,DhrumehtaBJP,"RT @ManojGoelBJP: No Word’s Tears only😢🇮🇳🇮🇳

#WeStandWithINDIANArmy 
#NationWithArmyAndModi 
#IndiaChinaFaceOff
#IndiaChinaBorder https://t…","Mumbai, India"
4198,1274520517379153920,2020-06-21,01:52:25,Shivatandavama,RT @bsindia: India on Saturday gave a strongly worded statement to counter Chinese claims to the Galwan Valley and rejected Beijing’s versi…,India
4199,1274520343252627457,2020-06-21,01:51:43,nehaaaaa924,"RT @sufimusafir: @shen_shiwei @PMOIndia Ghulam Rassul Galwan!
#China should know Ghulam Rassul Galwan, a remarkable Indian Ladakhi travelle…",India
4200,1274520308636987392,2020-06-21,01:51:35,drishti16966,RT @shen_shiwei: “No outsider was inside #Indian territory in #Ladakh.” said Prime Minister Narendra Modi @PMOIndia on an all- party meet c…,"Mumbai, India"
4201,1274520287376105473,2020-06-21,01:51:30,ketan72,"Additional 2,000 ITBP troops may be sent to Sino-India border..The ITBP guards the 3,488 km long Line of Actual Con… https://t.co/bd7srB23ws",India
4202,1274520060892069888,2020-06-21,01:50:36,sachanuj,"RT @drapr007: #HugeDevelopment

GOI &amp; Indian Army removed restrictions to use fire arms along LAC for soldiers.

#IndiaChinaFaceOff","New Delhi, India"
4203,1274519922173857792,2020-06-21,01:50:03,LonelyStranger_,"#Corona and #IndiaChinaFaceOff has made us realise a few things..

We can survive even without movies, entertainmen… https://t.co/XVeoyAHu0X",India
